area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Arctic Sea",fao_area,2012,"Gadidae","Cods, haddocks","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.0024407148,1.5357821817841504
"Arctic Sea",fao_area,2012,"Gadidae","Cods, haddocks","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0000012216,0.0004946285800573989
"Arctic Sea",fao_area,2012,"Gadidae","Cods, haddocks","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0000012216,0.0004946285800573989
"Arctic Sea",fao_area,2012,"Cottidae","Sculpins","Large reef assoc. fish (>=90 cm)","Scorpionfishes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.2110923238,268.9995313032839
"Arctic Sea",fao_area,2012,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0207015037,31.8067258851954
"Arctic Sea",fao_area,2012,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.0255906544,39.31863786614463
"Arctic Sea",fao_area,2012,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0000128081,0.0047128530442099885
"Arctic Sea",fao_area,2012,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0000128081,0.0047128530442099885
"Arctic Sea",fao_area,2012,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,14.6549373752,74966.23407770075
"Arctic Sea",fao_area,2012,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.0191184321,97.79890687767265
"Arctic Sea",fao_area,2012,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0000095688,0.002843258966878397
"Arctic Sea",fao_area,2012,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0000095688,0.002843258966878397
"Arctic Sea",fao_area,2012,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,677.1403822566,1618038.178515282
"Arctic Sea",fao_area,2012,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,107.5684567093,449625.3655221213
"Arctic Sea",fao_area,2012,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,132.9732966050,555815.0495020542
"Arctic Sea",fao_area,2012,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0665532015,16.158934430324752
"Arctic Sea",fao_area,2012,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0665532015,16.158934430324752
"Arctic Sea",fao_area,2012,"Paralithodes","North Pacific king crabs","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.3563450726,1071.8876393590776
"Arctic Sea",fao_area,2012,"Paralithodes","North Pacific king crabs","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,0.4405044051,1325.0393038635889
"Arctic Sea",fao_area,2012,"Paralithodes","North Pacific king crabs","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Unreported,small scale pots or traps,Fishmeal and fish oil,0.0002204727,0.6896309816138779
"Arctic Sea",fao_area,2012,"Paralithodes","North Pacific king crabs","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Unreported,small scale pots or traps,Other,0.0002204727,0.6896309816138779
"Arctic Sea",fao_area,2012,"Salmo salar","Atlantic salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,40.0388824772,303219.54121683165
"Arctic Sea",fao_area,2012,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,6.5026791490,6083.412171516384
"Arctic Sea",fao_area,2012,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,8.0384409116,7520.15410279661
"Arctic Sea",fao_area,2012,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0040232437,1.4803838228854929
"Arctic Sea",fao_area,2012,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0040232437,1.4803838228854929
"Arctic Sea",fao_area,2012,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,291.2632037447,412258.9788900288
"Arctic Sea",fao_area,2012,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,360.0519108159,509623.7052671599
"Arctic Sea",fao_area,2012,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.1802061616,66.30825927958843
"Arctic Sea",fao_area,2012,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.1802061616,66.30825927958843
"Arctic Sea",fao_area,2012,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.2447992322,3061.841825643281
"Arctic Sea",fao_area,2012,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.5387880665,3784.9683233752335
"Arctic Sea",fao_area,2012,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0007701642,0.46673083568991197
"Arctic Sea",fao_area,2012,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0007701642,0.46673083568991197
"Arctic Sea",fao_area,2012,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,824.2629203985,4216455.20892653
"Arctic Sea",fao_area,2012,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,36.5551010601,186994.88047248227
"Arctic Sea",fao_area,2012,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0182958464,5.445302176114429
"Arctic Sea",fao_area,2012,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0182958464,5.445302176114429
"Arctic Sea",fao_area,2012,"Gadus ogac","Greenland cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.0026744008,6.893248588140712
"Arctic Sea",fao_area,2012,"Gadus ogac","Greenland cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0000013385,0.0005419867301075434
"Arctic Sea",fao_area,2012,"Gadus ogac","Greenland cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0000013385,0.0005419867301075434
"Arctic Sea",fao_area,2012,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0496594246,116.71204852395327
"Arctic Sea",fao_area,2012,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,7.7983654272,14976.203383501716
"Arctic Sea",fao_area,2012,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,9.6401342057,18513.18867494587
"Arctic Sea",fao_area,2012,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0048248920,1.5963546579527106
"Arctic Sea",fao_area,2012,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0048248920,1.5963546579527106
"Arctic Sea",fao_area,2012,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0241749252,56.817111028504996
"Arctic Sea",fao_area,2012,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.0106293986,24.981740992717622
"Arctic Sea",fao_area,2012,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0000053200,0.0021541247863554763
"Arctic Sea",fao_area,2012,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0000053200,0.0021541247863554763
"Arctic Sea",fao_area,2012,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.7343855317,3330.763441478018
"Arctic Sea",fao_area,2012,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.1440017714,4117.402150910451
"Arctic Sea",fao_area,2012,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0010730740,0.35503522476198346
"Arctic Sea",fao_area,2012,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0010730740,0.35503522476198346
"Arctic Sea",fao_area,2012,"Reinhardtius hippoglossoides","Greenland halibut","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0012367806,4.801657065258414
"Arctic Sea",fao_area,2012,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2.7312888630,1343.685613331947
"Arctic Sea",fao_area,2012,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Canada",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.0013979847,0.6877529474313452
"Arctic Sea",fao_area,2012,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Canada",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0000142652,0.002980608735548549
"Arctic Sea",fao_area,2012,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Canada",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0000142652,0.002980608735548549
"Arctic Sea",fao_area,2012,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,6.7701326729,3782.526273935081
"Arctic Sea",fao_area,2012,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,8.3690599233,4675.859481283979
"Arctic Sea",fao_area,2012,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0041887187,2.092711171094901
"Arctic Sea",fao_area,2012,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0041887187,2.092711171094901
"Arctic Sea",fao_area,2012,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.1287749841,658.7387824641446
"Arctic Sea",fao_area,2012,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,891.3050817355,2129788.2813408347
"Arctic Sea",fao_area,2012,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,4.1305507192,17265.287926897494
"Arctic Sea",fao_area,2012,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,5.1060781453,21342.89477333408
"Arctic Sea",fao_area,2012,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0025555947,0.6204913621979046
"Arctic Sea",fao_area,2012,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0025555947,0.6204913621979046
"Arctic Sea",fao_area,2012,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,39.3334738756,201207.4384323156
"Arctic Sea",fao_area,2012,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.6631007220,3392.0420588038764
"Arctic Sea",fao_area,2012,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0003318822,0.14945067106264362
"Arctic Sea",fao_area,2012,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0003318822,0.14945067106264362
