vessel_record_id,ssvid,n_shipname,n_callsign,imo,flag,owner,owner_flag,source_code
WCPFC-10257,416002326,SHUENNFA886,BJ4020,,TWN,JIANG SHAN BEN,TWN,WCPFC
WCPFC-10260,416001776,DAJINMAN16,BJ4089,,TWN,SYU WEI JIE,TWN,WCPFC
WCPFC-10272,416002745,TIANFENG1,BH3373,,TWN,HE LV SHENG,TWN,WCPFC
WCPFC-10283,416004377,LANJING,BK8036,,TWN,WU JHENG LIANG,TWN,WCPFC
WCPFC-10365,416004413,YUHLONG8,BK8040,,TWN,CHIN YU LUNG,TWN,WCPFC
WCPFC-10581,416004436,YEONGAN168,BK8052,,TWN,YANG YONG CING,TWN,WCPFC
WCPFC-10648,540010700,LARENAISSANCE,FFZB,,NCL,SAS BABY BLUE,NCL,WCPFC
WCPFC-10649,540010800,LAVOIEDUNORD,FHQT,,NCL,SAS BABY BLUE,NCL,WCPFC
WCPFC-10691|IMO-8668822,416004565,GILONTAS363,BJ5118,8668822,TWN,GILONTAS OCEAN GROUP,TWN,RESEARCH-PAPER
WCPFC-10692|IMO-8668834,416004566,GILONTAS393,BJ5121,8668834,TWN,GILONTAS OCEAN GROUP,TWN,RESEARCH-PAPER
WCPFC-10756,416004581,DONGBANNCHYOU28,BK8065,,TWN,JHANG JIAN LONG,TWN,WCPFC
WCPFC-1112,547368624,DOLLY890,DUL6621,,PHL,ASIA PACIFIC ALLIED FISHING VENTURES,PHL,WCPFC
WCPFC-11272,416004864,MINGFA88,BK8102,,TWN,LUO WEN ZHENG,TWN,WCPFC
WCPFC-11294,416004880,HUAGUO189,BK8111,,TWN,TSAI SHIUE GUANG,TWN,WCPFC
WCPFC-11315,416001697,YUANYU,BK7780,,TWN,HU YONG LI,TWN,WCPFC
WCPFC-11316,416001868,RYHYANG17,BJ3804,,TWN,JHOU WAN CI,TWN,WCPFC
WCPFC-11320,416004917,FUFENGCAI2,BK8120,,TWN,HUANG CHIN LUNG,TWN,WCPFC
WCPFC-11322,416004901,JINRUEIYI106,BK8104,,TWN,LIN JHIH SIAN,TWN,WCPFC
WCPFC-11323,416001269,SHENGHORNGMAAN,BK7634,,TWN,WU WEN JIN,TWN,WCPFC
WCPFC-11415,416005036,JINHUNGMENG1,BJ5134,,TWN,TSAI CHEN PANG,TWN,WCPFC
WCPFC-11823,416005713,SHUNLI68,BJ5153,,TWN,LIN WEI JHENG,TWN,WCPFC
WCPFC-11824,416005754,SHUNLI38,BJ5157,,TWN,JIAN WEI CHIN,TWN,WCPFC
WCPFC-12079|IMO-9933145,431586000,HAYAMAMARU,7KJP,9933145,JPN,KESENNUMA KANAE,JPN,WCPFC
WCPFC-1216,416001726,JINNSHING21,BK6024,,TWN,TSAY WANN LAI,TWN,WCPFC
WCPFC-1225,416001158,SHUENNHWANGJINN,BK6068,,TWN,KE JIN SING,TWN,WCPFC
WCPFC-1227,416183800,SHINLUNG,BJ5028,,TWN,LI CHANG NENG,TWN,WCPFC
WCPFC-1483,431601704,RYOUTOKUMARU11,JM4961,,JPN,HIRASUMI SUISAN,JPN,WCPFC
WCPFC-1510,431704210,TOYOMARU1,JE2950,,JPN,KABUSHIKI TOYO,JPN,WCPFC
WCPFC-1584,416001576,SHINRYHFA168,BK6515,,TWN,YANG HORNG GUENN,TWN,WCPFC
WCPFC-1777|IMO-8894720,431602990,ANTOKUMARU5,JH3129,8894720,JPN,ANTOKU SUISAN,JPN,WCPFC
WCPFC-1832,431700367,KUROSAKIMARU28,JE3105,,JPN,MURAKAMI MITSUO,JPN,WCPFC
WCPFC-2246,540003800,GOSSANAH,FOSA,,NCL,NAVIMON,NCL,WCPFC
WCPFC-2247,540002100,IGILAN,FODS,,NCL,NAVIMON,NCL,WCPFC
WCPFC-2249,540003900,KEITRE,FOSB,,NCL,NAVIMON,NCL,WCPFC
WCPFC-2250,540004100,LANESERA,FOSC,,NCL,NAVIMON,NCL,WCPFC
WCPFC-2251,540002200,SIDINA,FODV,,NCL,NAVIMON,NCL,GFW-REVIEW
WCPFC-2261,540000670,YELLOWFIN,FILK,,NCL,ALBACORE,NCL,GFW-REVIEW
WCPFC-2263,540003400,SEAHORSEII,FKGV,,NCL,SEA HORSE,NCL,WCPFC
WCPFC-2264,540002000,PESCANACOURAGEUX,FWXQ,,NCL,SA PESCANA,NCL,WCPFC
WCPFC-2265,540003000,PESCANAENDURANT,FWXS,,NCL,SA PESCANA,NCL,WCPFC
WCPFC-2266,540004000,PESCANARESOLU,FWXT,,NCL,SAS PESCANA,NCL,WCPFC
WCPFC-2267,540005000,PESCANAVAILLANT,FWXU,,NCL,SAS PESCANA,NCL,WCPFC
WCPFC-2572,416002245,YUFENG36,BK6262,,TWN,HSU CHIA JUNG,TWN,WCPFC
WCPFC-2576,416001117,JINFUBAO366,BK6288,,TWN,WANG JIN SHENG,TWN,WCPFC
WCPFC-2577,416002066,JINSHUENNLONG6,BK6296,,TWN,JIANG JR MING,TWN,WCPFC
WCPFC-2587,416002521,YUNENGFA,BK6320,,TWN,CHEN KUN SHAN,TWN,WCPFC
WCPFC-2590,416000649,XIECHANGHUI,BK6328,,TWN,LU CHING TIEN,TWN,WCPFC
WCPFC-2661,416002376,FEICHANGCING6,BK6620,,TWN,JIANG JTN HUANG,TWN,WCPFC
WCPFC-2675|IMO-8555910,416000582,YONGSHENG77,BK6655,8555910,TWN,LEE JING HUI,TWN,WCPFC
WCPFC-2688,416000000,JIAYU,BK6698,,TWN,XIAO SHI BAO,TWN,WCPFC
WCPFC-2805,416001009,QUANCHANGLONG168,BK6965,,TWN,GUO BAO XUE,TWN,WCPFC
WCPFC-2869,416000487,FWUSHENG1,BK7140,,TWN,CIOU LIN YUE MEI,TWN,WCPFC
WCPFC-2885,416003301,ANWENFA8,BK7167,,TWN,LIN SHEN CHANG,TWN,WCPFC
WCPFC-2891,416000791,CHENYI188,BK7178,,TWN,TSAI HSI FANG,TWN,WCPFC
WCPFC-2916,416001482,ZAIFU6,BK7245,,TWN,LI BING DA,TWN,WCPFC
WCPFC-3009,416001531,JINRYHJINN66,BK7477,,TWN,GAU SHEUE ER,TWN,WCPFC
WCPFC-3025,416002021,YUANSHENGSHYANG1,BK7505,,TWN,DONG CIOU TIAN,TWN,WCPFC
WCPFC-3047,416003717,SHINYUHFA11,BJ3111,,TWN,LIN BI JHU,TWN,WCPFC
WCPFC-3047,416068146,SHINYUHFA11,BJ3111,,TWN,LIN BI JHU,TWN,WCPFC
WCPFC-3048,416001265,DEYI68,BJ3112,,TWN,WANG MIN SHAN,TWN,WCPFC
WCPFC-3051,416000997,ZHANGSHENG2,BJ3169,,TWN,LIN GAO AI ONG,TWN,WCPFC
WCPFC-3054,416001666,WANEWUCHENG3,BJ3183,,TWN,CHERN CHUEN FWU,TWN,WCPFC
WCPFC-3059,416000592,CHSINHUNGCHAN,BJ3207,,TWN,CHEN AI LIN,TWN,WCPFC
WCPFC-3060,416001248,JINHUNG16,BJ3235,,TWN,WU YUNG CHUEN,TWN,WCPFC
WCPFC-3063,416211900,FUHDAR32,BJ3289,,TWN,WANG CHEN FENG,TWN,WCPFC
WCPFC-3067,416001664,SHINSHENQYEOU,BJ3305,,TWN,WU WEN ZHANG,TWN,WCPFC
WCPFC-3145,416189900,JINYIH168,BK7667,,TWN,CHERN JAU YEANG,TWN,WCPFC
WCPFC-3148,416004231,CHYUANFENGMAAN6,BK7679,,TWN,SYU CYUAN LI,TWN,WCPFC
WCPFC-3149,416187900,CHYUANJIAFWU6,BK7680,,TWN,YU MING CHUAN,TWN,WCPFC
WCPFC-3162,416184700,YOUHSINN166,BK7711,,TWN,WU CH CHJN,TWN,WCPFC
WCPFC-3163,416003881,YUSHAN166,BK7713,,TWN,LIN MING FENG,TWN,WCPFC
WCPFC-3180,416003026,BEEIJYISHING1,BK7756,,TWN,WEI CHUN LIANG,TWN,WCPFC
WCPFC-3200,416000413,SHINFWUFENG36,BK7801,,TWN,JIAN JYUN NAN,TWN,WCPFC
WCPFC-3201,416000506,CHINGFENG598,BJ5037,,TWN,LING JYH HAUR,TWN,WCPFC
WCPFC-3232,416002258,KAIJING,BK7862,,TWN,YOU GUO JHAO,TWN,WCPFC
WCPFC-3234,416180900,SHALUEN,BK7865,,TWN,SHY BOR REN,TWN,WCPFC
WCPFC-3250,416211700,SINJINGFU268,BJ3384,,TWN,CHEN JING YOU,TWN,WCPFC
WCPFC-3252,416000857,CHANGHSIN,BJ3404,,TWN,HUNG YU YELI,TWN,WCPFC
WCPFC-3254,416001017,SHUENNSHENGHORNG6,BJ3408,,TWN,CIOU SIOU FONG,TWN,WCPFC
WCPFC-3260,416001958,YUJIN36,BJ3431,,TWN,JHU JIN SING,TWN,WCPFC
WCPFC-3262,416001702,HORNGCHANG11,BJ3440,,TWN,WANG HUA CHANG,TWN,WCPFC
WCPFC-3263,416004155,HESHUNFA,BJ3450,,TWN,SYUE JHIH MING,TWN,WCPFC
WCPFC-3270,416002583,JIASHYANG66,BJ3473,,TWN,WANG KUN ZHAO,TWN,WCPFC
WCPFC-3292,416181600,SHUENSHIANG6,BJ3527,,TWN,CHEN SHIOW CHING,TWN,WCPFC
WCPFC-3295,416003222,YUSHAN36,BJ3534,,TWN,LIN HUI FANG,TWN,WCPFC
WCPFC-3296,416003567,YUJINN26,BJ3537,,TWN,LI KUN DI,TWN,WCPFC
WCPFC-3298,416000394,SHINDERFA236,BJ3542,,TWN,CHEN SHANG DE,TWN,WCPFC
WCPFC-3302,416000972,ZHANGSHENG26,BJ3549,,TWN,YANG REN DE,TWN,WCPFC
WCPFC-3305,416000000,DERCHERNG168,BJ3559,,TWN,LIN SHU YU,TWN,WCPFC
WCPFC-3310,416186500,YUFA66,BJ3575,,TWN,YAN HAN ZHOU,TWN,GFW-REVIEW
WCPFC-3311,416003174,YUJIN68,BJ3583,,TWN,LIANN HUEY LEH,TWN,WCPFC
WCPFC-3320,416000362,HERSHENG3,BJ3627,,TWN,CHEN GUO LIANG,TWN,WCPFC
WCPFC-3325,416001787,SHINJYISHENQ3,BJ3660,,TWN,WANG LI SHIANG,TWN,WCPFC
WCPFC-3350,416001595,JINSHYEYIH366,BJ3850,,TWN,LI YAN TONG,TWN,WCPFC
WCPFC-3351,416001507,SHUNLIANG12,BJ3851,,TWN,CHENG SHIH KUANG,TWN,WCPFC
WCPFC-3351,416001507,SHUNLIANG12,BJ3851,,TWN,HU TZU EN,TWN,WCPFC
WCPFC-3354,416211800,SHINSHENGFU6,BJ3857,,TWN,WANG WEN JR,TWN,WCPFC
WCPFC-3355,416001659,SHINJINNSHENG3,BJ3858,,TWN,WU JIN GONG,TWN,WCPFC
WCPFC-3362,416001036,FUCHUN36,BJ3882,,TWN,WU JIN GONG,TWN,WCPFC
WCPFC-3375,416001523,RIHYANG7,BJ3908,,TWN,JHOU WAN CI,TWN,WCPFC
WCPFC-3390,416184800,YOUHSINN2,BJ3939,,TWN,WU JENQ SHYONG,TWN,WCPFC
WCPFC-3390,416184800,YOUHSINN2,BJ3939,,TWN,WU ZHI REN,TWN,WCPFC
WCPFC-3414,416000486,MINGJINTSAI16,BJ3988,,TWN,CHERN SHIUAN JIUAN,TWN,WCPFC
WCPFC-3417,416001005,LONGCHUENJYI132,BJ4000,,TWN,LIN TIAN SI,TWN,WCPFC
WCPFC-3435,416003405,SHINYUHFA36,BJ4050,,TWN,LIN CING SHAN,TWN,WCPFC
WCPFC-3436,416184600,SLLEYI6,BJ4051,,TWN,ZENG JIA LI,TWN,WCPFC
WCPFC-3439,416002271,QUANRIXIN66,BJ4054,,TWN,HUA YU MING,TWN,WCPFC
WCPFC-3440,416000168,SHINSHIISHENG21,BJ4060,,TWN,JUNG GUO CHUEN,TWN,WCPFC
WCPFC-3446,416003788,SHUNDONGFA26,BJ4072,,TWN,CHEN CHAO WANG,TWN,WCPFC
WCPFC-3456,416002553,SHINJIANNFA32,BJ4093,,TWN,CHEN YUE CING,TWN,WCPFC
WCPFC-3459,416212500,JINSHUNFU,BJ4104,,TWN,LIN MING LI,TWN,WCPFC
WCPFC-3466,416003486,SHUENNDAR1,BJ4131,,TWN,YANG CHING TANG,TWN,WCPFC
WCPFC-3473,416003934,HENGLONG2,BJ4157,,TWN,SIE SHUN LIANG,TWN,WCPFC
WCPFC-3483,416001246,SINLINGPO166,BJ4217,,TWN,LIOU GUO CING,TWN,WCPFC
WCPFC-3501|IMO-8535116,416003636,DERCHENG,BJ4287,8535116,TWN,LEE CHIEN HSING,TWN,WCPFC
WCPFC-3509,416001496,SHINFANG868,BJ4309,,TWN,HUANG YONG SHENG,TWN,WCPFC
WCPFC-3560|IMO-8546579,416000146,YONGYUSING18,BJ4678,8546579,TWN,LIN SHU CING,TWN,WCPFC
WCPFC-3612|IMO-8542690,416225800,MANQINGFONG33,BJ4419,8542690,TWN,HUANG QIONG YU,TWN,WCPFC
WCPFC-3648,416212600,HONGYU66,BJ4481,,TWN,YU A PEN,TWN,WCPFC
WCPFC-3708,416001786,JINRUIXIANG88,BJ4594,,TWN,CHEN ZHENG YI,TWN,WCPFC
WCPFC-3796,416000601,DAHSHYE3,BK70240,,TWN,TU CHIN TSAI,TWN,WCPFC
WCPFC-3816,416001043,SINHANG66,BJ4777,,TWN,CAI SHUN TIAN,TWN,WCPFC
WCPFC-3885,416121500,CHINMINGHSIANG6,BG3572,,TWN,TUNG CHI HSIANG,TWN,WCPFC
WCPFC-3886,416003143,AURSHING68,BG3636,,TWN,CHEN JIANN YU,TWN,WCPFC
WCPFC-3887,416003608,SANSHYE166,BG3638,,TWN,LIN SHOU SIN,TWN,WCPFC
WCPFC-4082,367019660,AMERICA,WAL5027,,USA,FISHER JOHN,USA,WCPFC
WCPFC-4240|IMO-8225137,367338850,LAURAANN,WDE3422,8225137,USA,LAURA ANN FISHERIES,USA,RESEARCH-PAPER
WCPFC-4251,367019950,MARIEKATHLEEN,WDC4154,,USA,JOHN MORELAND FISHING,USA,WCPFC
WCPFC-4702,525301488,BINAMA1,YE4832,,IDN,DWI BINA UTAMA,IDN,WCPFC
WCPFC-4734,525900420,BITUNGRAYA,YE8307,,IDN,BITUNG RAYA ASRI SELARAS,IDN,WCPFC
WCPFC-5438|IMO-8789781,553111285,CRYSTAL103,P2V5078,8789781,PNG,,TWN,TWN
WCPFC-5579,546007400,FAIMANU5,FNCX,,PYF,PACIFISH PECHE,PYF,WCPFC
WCPFC-5617,92431185,BETTYLEE,WBK8360,,USA,KOCH FISHERIES,USA,WCPFC
WCPFC-7683,316028083,PACIFICSUNRISE,CZ9660,,CAN,GREGA STEFAN,CAN,CAN
WCPFC-8678,540006000,BABYBLUE,FKFJ,,NCL,PAaCHERIES DU NORD,NCL,WCPFC
WCPFC-8740,540000800,LIROISE,FQAF,,NCL,MAELYS GABRIELLE,NCL,WCPFC
WCPFC-8741,540007600,PACIFICENDEAVOUR,FMHU,,NCL,ARAFURA,NCL,GFW-REVIEW
WCPFC-8787,367119910,CALAMARI,WDD2786,,USA,CALAMARI,USA,WCPFC
WCPFC-8800,416003104,XINFUFENG168,BK7937,,TWN,JEN CHEN CHUEN FEN,TWN,WCPFC
WCPFC-8813,416001432,CHUENHERFENG166,BJ4423,,TWN,WANG MEEI SHE,TWN,WCPFC
WCPFC-8893|IMO-8794736,416221900,CHENGJHANHSIANG,BJ4968,8794736,TWN,HUNG CHEN LI CHING,TWN,WCPFC
WCPFC-9155,525101211,TEKUNKARYA1,YE2009,,IDN,LIONG AMAT,IDN,WCPFC
WCPFC-9365,367300570,PRIVATEER,WDD8622,,USA,PRIVATEER,USA,WCPFC
WCPFC-9399,416212700,MINGFATSAIR36,BK7763,,TWN,JHANG SHU MIN,TWN,WCPFC
WCPFC-948|IMO-8614962,440117890,KYUNGJIN503,6NQX,8614962,KOR,GYEONG JIN SU SAN,KOR,WCPFC
WCPFC-9524,416002433,JYIFENG168,BG3607,,TWN,WANG NIEN CHUN,TWN,WCPFC
WCPFC-9555,416002773,SHINJIANNSHENQ22,BG3573,,TWN,SH HONG WEN,TWN,WCPFC
WCPFC-9614,416003974,JINMINGSHYANG166,BK7980,,TWN,DOONG YANN SHAN,TWN,WCPFC
WCPFC-969|IMO-8570269,540001900,ARAU,FODR,8570269,NCL,NAVIMON,NCL,WCPFC
AIS-257000290,257000290,MISTADOBALINA,LF5770,,NOR,,NOR,NOR
AIS-257000310,257000310,SOLVANG,LG2878,,NOR,,NOR,NOR
AIS-257000390,257000390,MARIEEMILIE,LG8988,,NOR,,NOR,NOR
AIS-257001420,257001420,SORVAAGVAERING,LF5276,,NOR,,NOR,NOR
AIS-257002450,257002450,SKYE,LG9949,,NOR,,NOR,NOR
AIS-257002720,257002720,NOVA,LF5380,,NOR,,NOR,NOR
AIS-257002910,257002910,KYSTEN,LG3405,,NOR,,NOR,NOR
AIS-257002940,257002940,RUTH,LK9960,,NOR,,NOR,NOR
AIS-257003340,257003340,VESTBAS,LF5320,,NOR,,NOR,NOR
AIS-257005440,257005440,VEGAR,LM9191,,NOR,,NOR,NOR
AIS-257005730,257005730,JAKOBEN,LM2066,,NOR,,NOR,NOR
AIS-257006210,257006210,SJOREVEN,LM5667,,NOR,,NOR,NOR
AIS-257012900,257012900,ALBATROSS,LG4796,,NOR,,NOR,NOR
AIS-257017730,257017730,GOMO,LF5856,,NOR,,NOR,NOR
AIS-257019890,257019890,IDSEBAS,LK3224,,NOR,,NOR,NOR
AIS-257020250,257020250,ELISABETH,LF59Z4,,NOR,,NOR,NOR
AIS-257020620,257020620,SANDER,LH2169,,NOR,,NOR,NOR
AIS-257022900,257022900,TORGNY,LK5601,,NOR,,NOR,NOR
AIS-257023530,257023530,MATLOYSA,LH2059,,NOR,,NOR,NOR
AIS-257028640,257028640,SEIGUTT,LK5888,,NOR,,NOR,NOR
AIS-257029260,257029260,TANORDSTJERNATF2P,LH2379,,NOR,,NOR,NOR
AIS-257030100,257030100,OLAVSENJR,LH2367,,NOR,,NOR,NOR
AIS-257031320,257031320,VOLDSENIOR,LK2720,,NOR,,NOR,NOR
AIS-257031650,257031650,NORDAL,LF6067,,NOR,,NOR,NOR
AIS-257031670,257031670,ELIAS,LF3694,,NOR,,NOR,NOR
AIS-257032260,257032260,MATE,LM2840,,NOR,,NOR,NOR
AIS-257034420,257034420,STRATOS,LF2305,,NOR,,NOR,NOR
AIS-257035040,257035040,HAVBAS,LK5918,,NOR,,NOR,NOR
AIS-257036140,257036140,TRELLEVIK,LK5994,,NOR,,NOR,NOR
AIS-257037220,257037220,SJOFJORD,LF6137,,NOR,,NOR,NOR
AIS-257039270,257039270,JUBAAEN,LH2563,,NOR,,NOR,NOR
AIS-257040380,257040380,TORESON,LM8634,,NOR,,NOR,NOR
AIS-257041260,257041260,SOLLEN,LH2699,,NOR,,NOR,NOR
AIS-257041940,257041940,SENJALIV,LK3231,,NOR,,NOR,NOR
AIS-257043340,257043340,STRILAJENTO,LK6168,,NOR,,NOR,NOR
AIS-257046840,257046840,MOGSTERFJORD,LK3064,,NOR,,NOR,NOR
AIS-257047740,257047740,FOSEN,LF3427,,NOR,,NOR,NOR
AIS-257054680,257054680,CHIMAERA,LH2939,,NOR,,NOR,NOR
AIS-257054720,257054720,LEON,LH2949,,NOR,,NOR,NOR
AIS-257055670,257055670,KAJA,LD2235,,NOR,,NOR,NOR
AIS-257057840,257057840,HOVDEVAERING,LK6526,,NOR,,NOR,NOR
AIS-257059170,257059170,FROKENAURORA,LF6359,,NOR,,NOR,NOR
AIS-257059770,257059770,ARTHUR,LF6351,,NOR,,NOR,NOR
AIS-257059840,257059840,CALYPSO,LK2331,,NOR,,NOR,NOR
AIS-257060170,257060170,ANDRINE,LH3093,,NOR,,NOR,NOR
AIS-257060180,257060180,ODIN,LF6369,,NOR,,NOR,NOR
AIS-257060600,257060600,LINKEN,LF5232,,NOR,,NOR,NOR
AIS-257061640,257061640,KAMERATEN,LK6598,,NOR,,NOR,NOR
AIS-257062840,257062840,KYA,LK3631,,NOR,,NOR,NOR
AIS-257063730,257063730,WITH,LH3037,,NOR,,NOR,NOR
AIS-257067410,257067410,ZORA,LF6451,,NOR,,NOR,NOR
AIS-257069460,257069460,BJORNMARTIN,LF6457,,NOR,,NOR,NOR
AIS-257077900,257077900,STORMRIDER,LM7218,,NOR,,NOR,NOR
AIS-257078140,257078140,VICMA,LK6672,,NOR,,NOR,NOR
AIS-257080190,257080190,NATALY,LF6525,,NOR,,NOR,NOR
AIS-257080420,257080420,STRATOS2,LE2339,,NOR,,NOR,NOR
AIS-257082980,257082980,ZEZZE,LH3182,,NOR,,NOR,NOR
AIS-257084810,257084810,SANDNESBUENJR,LF6539,,NOR,,NOR,NOR
AIS-257087040,257087040,SAGAPIONER,LK7149,,NOR,,NOR,NOR
AIS-257087490,257087490,MJAASUND,LF6555,,NOR,,NOR,NOR
AIS-257087720,257087720,KRISTIN,LF3056,,NOR,,NOR,NOR
AIS-257087740,257087740,ALFSENIOR,LM3393,,NOR,,NOR,NOR
AIS-257088240,257088240,SKOTNINGEN,LF6569,,NOR,,NOR,NOR
AIS-257088410,257088410,SETTER,LF6573,,NOR,,NOR,NOR
AIS-257088760,257088760,TRONDERGUT,LH3729,,NOR,,NOR,NOR
AIS-257089360,257089360,JOHNSENIOR,LF6592,,NOR,,NOR,NOR
AIS-257089620,257089620,SORHAV,LF6595,,NOR,,NOR,NOR
AIS-257090060,257090060,SKARUNGEN,LH3559,,NOR,,NOR,NOR
AIS-257090110,257090110,FROYVAERING,LH3708,,NOR,,NOR,NOR
AIS-257090620,257090620,KAVNES,LK5680,,NOR,,NOR,NOR
AIS-257091720,257091720,AKTEROY,LF6616,,NOR,,NOR,NOR
AIS-257091730,257091730,HEVROY,LH3804,,NOR,,NOR,NOR
AIS-257091910,257091910,VIKING,LF6622,,NOR,,NOR,NOR
AIS-257092910,257092910,ELVEGUTT,LF6641,,NOR,,NOR,NOR
AIS-257093360,257093360,VIKINGJUNIOR,LF6646,,NOR,,NOR,NOR
AIS-257093540,257093540,SUNDSBOEN,LH3837,,NOR,,NOR,NOR
AIS-257093620,257093620,ROLLON,LH3782,,NOR,,NOR,NOR
AIS-257093640,257093640,KITTI,LH3853,,NOR,,NOR,NOR
AIS-257093950,257093950,HAVSOL,LH3836,,NOR,,NOR,NOR
AIS-257094210,257094210,HARENGUSJR,LF6657,,NOR,,NOR,NOR
AIS-257094850,257094850,COSTALITT,LF4197,,NOR,,NOR,NOR
AIS-257095060,257095060,INGEBORG,LH3884,,NOR,,NOR,NOR
AIS-257095130,257095130,SMURFELINE,LH2969,,NOR,,NOR,NOR
AIS-257095640,257095640,STORMHAV,LK7417,,NOR,,NOR,NOR
AIS-257095760,257095760,LUNA,LM3808,,NOR,,NOR,NOR
AIS-257096050,257096050,VESTERELVJENTA,LF6685,,NOR,,NOR,NOR
AIS-257096410,257096410,LINA,LF6683,,NOR,,NOR,NOR
AIS-257096760,257096760,LAPULAPU,LF6689,,NOR,,NOR,NOR
AIS-257096830,257096830,BIRGITTE,LD5378,,NOR,,NOR,NOR
AIS-257096920,257096920,KAMILLAMARI,LF6691,,NOR,,NOR,NOR
AIS-257097170,257097170,GERD,LF6695,,NOR,,NOR,NOR
AIS-257097590,257097590,DIANA,LF6707,,NOR,,NOR,NOR
AIS-257100470,257100470,RAVINDA,LF6737,,NOR,,NOR,NOR
AIS-257100480,257100480,SOLMAI,LH3842,,NOR,,NOR,NOR
AIS-257101030,257101030,LYSBOEN,LJON,,NOR,,NOR,NOR
AIS-257101320,257101320,JAKOBEN,LM2066,,NOR,,NOR,NOR
AIS-257101470,257101470,KLARA,LF6751,,NOR,,NOR,NOR
AIS-257103140,257103140,SJOLIV,LK3482,,NOR,,NOR,NOR
AIS-257103370,257103370,BRISEN,LH3851,,NOR,,NOR,NOR
AIS-257103450,257103450,HAVBRIS,LG7568,,NOR,,NOR,NOR
AIS-257103470,257103470,JOKKE,LF6783,,NOR,,NOR,NOR
AIS-257103480,257103480,PONDUS,LF6784,,NOR,,NOR,NOR
AIS-257104110,257104110,TOROY5,LD6041,,NOR,,NOR,NOR
AIS-257104310,257104310,SKANSEN,LF6777,,NOR,,NOR,NOR
AIS-257106030,257106030,FIBI,LK9489,,NOR,,NOR,NOR
AIS-257107110,257107110,GULAROY,LH4049,,NOR,,NOR,NOR
AIS-257107770,257107770,VORNES,LH4022,,NOR,,NOR,NOR
AIS-257108690,257108690,ASTERIAS,LF6858,,NOR,,NOR,NOR
AIS-257111530,257111530,SUNNIVA,LH4156,,NOR,,NOR,NOR
AIS-257112140,257112140,INGRIDTHERESE,LM7324,,NOR,,NOR,NOR
AIS-257113090,257113090,TILDE,LF6952,,NOR,,NOR,NOR
AIS-257113820,257113820,SUNNIVA,LH4114,,NOR,,NOR,NOR
AIS-257114340,257114340,PONTOS,LM7054,,NOR,,NOR,NOR
AIS-257114850,257114850,LILLY,LH3978,,NOR,,NOR,NOR
AIS-257116540,257116540,HERLENDINGEN,LH4138,,NOR,,NOR,NOR
AIS-257117720,257117720,SILDJO,LK2230,,NOR,,NOR,NOR
AIS-257118930,257118930,EMMY,LH4011,,NOR,,NOR,NOR
AIS-257119590,257119590,NORVEIG,LH3930,,NOR,,NOR,NOR
AIS-257119640,257119640,MADSHELGE,LM7957,,NOR,,NOR,NOR
AIS-257121340,257121340,HAGBAREN,LF7120,,NOR,,NOR,NOR
AIS-257122450,257122450,ANNJA,LF7127,,NOR,,NOR,NOR
AIS-257122670,257122670,SEVERIN,LF7135,,NOR,,NOR,NOR
AIS-257123140,257123140,SENJA,LK5093,,NOR,,NOR,NOR
AIS-257123230,257123230,ODIN,LF7138,,NOR,,NOR,NOR
AIS-257123820,257123820,DAGNY,LK2414,,NOR,,NOR,NOR
AIS-257124300,257124300,TOROY6,LD7812,,NOR,,NOR,NOR
AIS-257124450,257124450,TIRONA,LH4273,,NOR,,NOR,NOR
AIS-257124900,257124900,ETTENA,LF7158,,NOR,,NOR,NOR
AIS-257125200,257125200,MARTEPERNILLE,LH4274,,NOR,,NOR,NOR
AIS-257125440,257125440,ANNKARIN,LK3860,,NOR,,NOR,NOR
AIS-257125630,257125630,KJAPP,LF7164,,NOR,,NOR,NOR
AIS-257126710,257126710,HLARSEN,LH4313,,NOR,,NOR,NOR
AIS-257126770,257126770,JUNIOR,LH4228,,NOR,,NOR,NOR
AIS-257127260,257127260,VAAJE,LH4371,,NOR,,NOR,NOR
AIS-257128420,257128420,MAJA,LK2535,,NOR,,NOR,NOR
AIS-257135500,257135500,LEONOLAI,LG6353,,NOR,,NOR,NOR
AIS-257136340,257136340,JOHANNE,LM4403,,NOR,,NOR,NOR
AIS-257138820,257138820,ASTRID,LK2811,,NOR,,NOR,NOR
AIS-257139020,257139020,SOLVAER,LK2813,,NOR,,NOR,NOR
AIS-257143920,257143920,MARIAAILEN,LK2985,,NOR,,NOR,NOR
AIS-257145600,257145600,LYSSTRALEN,LF5284,,NOR,,NOR,NOR
AIS-257146920,257146920,MAKALAUS,LK3165,,NOR,,NOR,NOR
AIS-257148220,257148220,POLARFANGST,LK3219,,NOR,,NOR,NOR
AIS-257148500,257148500,VALUTT,LG5160,,NOR,,NOR,NOR
AIS-257149920,257149920,KAVHOLM,LK3270,,NOR,,NOR,NOR
AIS-257150700,257150700,MULEN,LM2163,,NOR,,NOR,NOR
AIS-257150840,257150840,MIKKELENG,LK7512,,NOR,,NOR,NOR
AIS-257150920,257150920,AMANDA,LK3313,,NOR,,NOR,NOR
AIS-257152520,257152520,FORROEY,LK3431,,NOR,,NOR,NOR
AIS-257163120,257163120,HARVESTMOON,LK4257,,NOR,,NOR,NOR
AIS-257164700,257164700,JENNYHELENE,LG6593,,NOR,,NOR,NOR
AIS-257172420,257172420,TRYGG,LK4810,,NOR,,NOR,NOR
